experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,new_learn,64,0,B,68.8368328306264,36.841267099263945,3.44184164153132,0.5787012703399348,A,2139,Incorrect
2,new_learn,64,1,B,81.95421108578094,64.79906465662876,4.097710554289047,1.0178613274237747,A,1367,Incorrect
2,new_learn,64,2,A,34.22117642881055,50.103998299980844,1.7110588214405278,0.7870317648734766,A,1022,Correct
2,new_learn,64,3,B,35.95264816116601,20.266771001867557,1.7976324080583004,0.31834969445726885,A,723,Incorrect
2,new_learn,64,4,B,52.27002656541901,44.60930499460227,2.6135013282709503,0.7007213242639447,B,1375,Correct
2,new_learn,64,5,B,35.7880128939943,16.726096696750773,1.789400644699715,0.2627329125287237,A,801,Incorrect
2,new_learn,64,6,A,11.845209359211044,38.149861374426905,0.5922604679605521,0.599256621146843,A,2520,Correct
2,new_learn,64,7,A,22.702586010724698,52.311713280049425,1.1351293005362348,0.8217104706864944,A,796,Correct
2,new_learn,64,8,A,40.89997689496081,67.31979786142236,2.0449988447480405,1.0574569120129718,B,459,Incorrect
2,new_learn,64,9,A,56.66275923205869,84.89272970807286,2.833137961602935,1.3334918799703284,B,844,Incorrect
2,new_learn,64,10,A,43.55289611530376,51.634028160660435,2.177644805765188,0.8110654177238966,A,2900,Correct
2,new_learn,64,11,A,63.31452536477089,79.73636645705683,3.165726268238544,1.2524959154271667,B,2098,Incorrect
2,new_learn,64,12,A,37.50609400742114,70.31207806063769,1.8753047003710572,1.1044595394696572,A,876,Correct
2,new_learn,64,13,B,58.68523325059148,49.919094075633836,2.9342616625295737,0.7841272961093452,B,854,Correct
2,new_learn,64,14,A,46.0593252106803,56.31118143856502,2.302966260534015,0.884533969611789,A,1457,Correct
2,new_learn,64,15,B,59.20834879845755,31.325663831631175,2.9604174399228778,0.49206237681137993,A,717,Incorrect
2,new_learn,64,16,A,37.76589992682607,67.10600540579803,1.8882949963413038,1.0540986679730602,A,1422,Correct
2,new_learn,64,17,A,33.02109647924622,48.60598140594347,1.6510548239623108,0.7635009705271704,A,1120,Correct
2,new_learn,64,18,A,31.65559687106832,54.30104376392257,1.582779843553416,0.852958800854985,A,644,Correct
2,new_learn,64,19,A,11.36292905666496,33.82852178167753,0.568146452833248,0.5313771775556022,A,2304,Correct
2,new_learn,64,20,A,45.18364452776322,71.3751838227402,2.259182226388161,1.1211587657307083,B,707,Incorrect
2,new_learn,64,21,B,61.75285094468705,36.96483763137003,3.0876425472343523,0.5806423117192582,B,589,Correct
2,new_learn,64,22,A,39.71579912644803,51.68187261730845,1.9857899563224015,0.8118169566914986,A,517,Correct
2,new_learn,64,23,B,81.71725377372061,58.282032265129324,4.0858626886860305,0.915492022002068,B,567,Correct
2,new_learn,64,24,A,36.46893554780784,49.786435893456044,1.8234467773903917,0.7820435062565037,A,788,Correct
2,new_learn,64,25,B,50.00120605710312,38.12188658176394,2.5000603028551556,0.5988171941312646,B,1362,Correct
2,new_learn,64,26,A,39.38418354428449,65.8305308410806,1.9692091772142246,1.0340635603612756,A,777,Correct
2,new_learn,64,27,A,52.41809290666149,82.77449987790726,2.6209046453330744,1.3002188036050133,B,626,Incorrect
2,new_learn,64,28,A,66.03548062778235,77.96722911907695,3.3017740313891175,1.2247063711062216,B,882,Incorrect
2,new_learn,64,29,A,21.037818156155613,44.383502383243176,1.0518909078077805,0.6971744251389091,B,1344,Incorrect
2,new_learn,64,30,A,41.13164990339655,55.704266813865495,2.0565824951698275,0.8750005769802278,A,1137,Correct
2,new_learn,64,31,A,32.349209995625294,62.61257935003039,1.6174604997812647,0.9835160965418174,A,993,Correct
2,new_learn,64,32,B,48.74321887813348,27.07979889884124,2.437160943906674,0.4253684864064431,A,1618,Incorrect
2,new_learn,64,33,B,60.66485016205426,39.01699037133839,3.033242508102713,0.6128774515789018,B,770,Correct
2,new_learn,64,34,A,41.72683679623788,50.11578537871148,2.0863418398118942,0.7872169158732137,A,564,Correct
2,new_learn,64,35,B,83.73843421855602,61.372004102961355,4.186921710927801,0.9640291861297301,B,801,Correct
2,new_learn,64,36,B,72.00833564822756,38.98518226473496,3.600416782411378,0.6123778110087522,B,712,Correct
2,new_learn,64,37,B,46.10217397623958,33.07734389786845,2.305108698811979,0.5195777029490335,B,1100,Correct
2,new_learn,64,38,B,86.13799983378613,65.31745190906568,4.306899991689306,1.0260041353436269,B,863,Correct
2,new_learn,64,39,A,48.80371673026031,58.823811228667424,2.4401858365130153,0.9240022660606718,A,657,Correct
2,new_learn,64,40,A,55.801980888791306,64.00227367608898,2.7900990444395655,1.0053453639692227,B,723,Incorrect
2,new_learn,64,41,B,80.70411958111131,65.98417173374321,4.035205979055565,1.0364769458596748,B,572,Correct
2,new_learn,64,42,B,34.430086290239046,17.864664481719167,1.7215043145119524,0.2806174934730773,A,608,Incorrect
2,new_learn,64,43,B,75.6338317229993,60.34108350443762,3.781691586149965,0.9478355232359474,B,1093,Correct
2,new_learn,64,44,A,28.886283101703015,57.1815716984324,1.4443141550851508,0.8982060278425662,A,582,Correct
2,new_learn,64,45,A,60.20354358185416,85.30515846610639,3.010177179092708,1.3399702957521649,B,1822,Incorrect
2,new_learn,64,46,B,51.09529361272892,38.928275042595956,2.5547646806364464,0.6114839144537118,B,556,Correct
2,new_learn,64,47,B,58.073280675283335,32.40902375439421,2.9036640337641666,0.5090797546841098,B,615,Correct
2,new_learn,64,48,B,44.48304996683622,15.429044435844467,2.224152498341811,0.24235886325779726,A,949,Incorrect
2,new_learn,64,49,B,50.63721727066482,37.25537073490127,2.531860863533241,0.58520599503765,A,3293,Incorrect
2,new_learn,64,50,B,59.97534998278493,43.5474326846033,2.9987674991392463,0.6840414730232288,B,603,Correct
2,new_learn,64,51,A,30.307003121214095,57.45534981329636,1.5153501560607048,0.9025065244144176,A,549,Correct
2,new_learn,64,52,A,44.02025979704029,65.41816166372799,2.2010129898520145,1.0275860804705863,B,1211,Incorrect
2,new_learn,64,53,A,55.85250014950769,78.8438838536112,2.792625007475385,1.2384768314749592,A,2343,Correct
2,new_learn,64,54,A,53.20477956955544,70.22444093106503,2.6602389784777722,1.1030829386574215,A,881,Correct
2,new_learn,64,55,A,43.21176002923132,70.36325125529858,2.160588001461566,1.105263366131694,B,2335,Incorrect
2,new_learn,64,56,A,55.83496829704232,73.06388254514428,2.7917484148521163,1.147684783232864,B,761,Incorrect
2,new_learn,64,57,B,48.83772397217383,27.199209735288882,2.4418861986086915,0.4272441874391577,B,1307,Correct
2,new_learn,64,58,A,37.48115404865551,51.774845811978764,1.8740577024327758,0.8132773762182838,A,1438,Correct
2,new_learn,64,59,B,42.48908708875804,23.553337283966872,2.1244543544379018,0.3699749568941645,A,1501,Incorrect
2,new_learn,64,60,A,26.23946630010315,36.371666382640655,1.3119733150051576,0.5713247995326137,B,961,Incorrect
2,new_learn,64,61,B,69.03040921750289,37.99181239302626,3.4515204608751446,0.5967739935524647,B,649,Correct
2,new_learn,64,62,B,80.25656038154484,56.505643705241965,4.012828019077242,0.8875885757537524,B,559,Correct
2,new_learn,64,63,B,52.68508825709382,42.890490230871315,2.634254412854691,0.6737222450908505,A,1603,Incorrect
2,new_learn,64,64,B,79.59722911947088,54.9196503419475,3.979861455973544,0.8626758502599123,B,578,Correct
2,new_learn,64,65,B,50.08808656715959,42.99892376582968,2.5044043283579795,0.6754255150749904,A,821,Incorrect
2,new_learn,64,66,A,21.639772688351563,35.428437951033935,1.0819886344175782,0.5565086019756501,A,471,Correct
2,new_learn,64,67,A,58.63067351657626,68.13274568243477,2.931533675828813,1.070226666524194,A,1316,Correct
2,new_learn,64,68,B,86.88235226483432,60.51954489615348,4.344117613241716,0.9506387882217671,B,589,Correct
2,new_learn,64,69,B,48.56974226444586,37.57968018603391,2.428487113222293,0.5903002359834902,A,561,Incorrect
2,new_learn,64,70,A,32.60719803971852,45.12413630133513,1.630359901985926,0.7088082755192946,A,588,Correct
2,new_learn,64,71,B,73.31599647808686,49.24521255982242,3.665799823904343,0.7735419900120296,B,633,Correct
2,new_learn,64,72,B,40.200116725470934,29.697591950744684,2.010005836273547,0.4664886835088343,A,519,Incorrect
2,new_learn,64,73,B,48.56122287556703,35.16896807796514,2.428061143778352,0.5524328587403461,B,2076,Correct
2,new_learn,64,74,A,34.079339907290105,58.24369093025883,1.7039669953645051,0.914889757722278,B,723,Incorrect
2,new_learn,64,75,B,47.57782870249706,36.97715409777729,2.378891435124853,0.5808357783211743,B,743,Correct
2,new_learn,64,76,A,31.809385158256653,46.82229755918239,1.5904692579128326,0.7354829301806134,A,486,Correct
