experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,relearn,67,0,B,59.45005072070074,50.83720852315298,2.972502536035037,0.7985490041267492,A,2899,Incorrect
2,relearn,67,1,B,61.173390511208,35.19548780599325,3.0586695255604,0.5528494296540878,A,6952,Incorrect
2,relearn,67,2,A,27.933737732485213,41.19027717725553,1.3966868866242605,0.6470153608969665,B,3702,Incorrect
2,relearn,67,3,A,57.15187238395618,83.855323822497,2.857593619197809,1.317196346425749,B,1399,Incorrect
2,relearn,67,4,B,45.74785914120888,16.368442541371063,2.287392957060444,0.2571148941933899,B,1594,Correct
2,relearn,67,5,B,68.98565291601797,50.706964974534216,3.4492826458008983,0.7965031432491583,B,3103,Correct
2,relearn,67,6,A,56.89688719614719,83.96012757028042,2.8448443598073596,1.3188425998462743,A,1396,Correct
2,relearn,67,7,A,21.73884710524779,45.52092161563506,1.0869423552623894,0.7150409646615796,A,1081,Correct
2,relearn,67,8,B,35.827958221030286,19.310305902600064,1.7913979110515144,0.30332557581089986,B,2318,Correct
2,relearn,67,9,B,37.116898740892715,25.289692216096576,1.8558449370446357,0.3972495563881799,A,3586,Incorrect
2,relearn,67,10,B,80.79296089003233,67.33791441869198,4.039648044501616,1.0577414862291046,107,1544,Incorrect
2,relearn,67,11,A,22.054914080204835,45.94717897712661,1.1027457040102417,0.7217365996385816,100,487,Incorrect
2,relearn,67,12,A,20.558295614433042,49.828926990039314,1.027914780721652,0.7827109548408485,A,1191,Correct
2,relearn,67,13,A,54.45435816221324,79.90412614577993,2.7227179081106616,1.2551310784554717,B,799,Incorrect
2,relearn,67,14,A,22.98234117258747,44.27194430564765,1.1491170586293735,0.6954220749537956,A,1219,Correct
2,relearn,67,15,B,34.02127674409839,11.641984808498552,1.7010638372049192,0.18287186973791514,B,1325,Correct
2,relearn,67,16,A,59.681041122798085,83.68869816955964,2.984052056139904,1.3145789967899106,A,597,Correct
2,relearn,67,17,B,50.258374521656506,40.97188239495825,2.512918726082825,0.6435848236787292,B,1211,Correct
2,relearn,67,18,B,83.99695302772069,66.74966606022151,4.199847651386034,1.0485013026218193,A,786,Incorrect
2,relearn,67,19,A,43.23209983214152,58.763150559629494,2.161604991607076,0.9230494104996148,A,1375,Correct
2,relearn,67,20,B,41.357162217212775,25.584436082283116,2.0678581108606386,0.40187938221169134,B,1137,Correct
2,relearn,67,21,A,48.783410974500796,75.06494063100462,2.4391705487250395,1.1791173301425903,B,1047,Incorrect
2,relearn,67,22,A,55.7576772536384,81.38458379478318,2.7878838626819196,1.2783860528257691,B,700,Incorrect
2,relearn,67,23,A,28.5013625465157,47.16609476202504,1.425068127325785,0.7408832840144894,A,859,Correct
2,relearn,67,24,B,86.34097853256138,58.28771200498851,4.317048926628069,0.9155812391471474,B,766,Correct
2,relearn,67,25,A,20.014461664713263,48.6177186586424,1.0007230832356633,0.7636853388614319,A,834,Correct
2,relearn,67,26,A,17.117409732244294,32.695463744693214,0.8558704866122148,0.5135791435301982,A,712,Correct
2,relearn,67,27,A,60.08949684508369,79.57819415765621,3.0044748422541843,1.2500113507581747,B,702,Incorrect
2,relearn,67,28,A,69.85161532017958,88.13003512721124,3.4925807660089787,1.3843433545812862,A,1033,Correct
2,relearn,67,29,B,53.72326286567261,43.098393227778416,2.6861631432836304,0.6769879777295639,B,1049,Correct
2,relearn,67,30,B,66.63433623786037,44.26502331016992,3.3317168118930183,0.6953133602110538,107,981,Incorrect
2,relearn,67,31,B,49.96983202077534,24.36970549659322,2.498491601038767,0.38279843879122033,B,3922,Correct
2,relearn,67,32,A,37.040965236750345,53.99323740335864,1.8520482618375171,0.8481237898496057,A,1176,Correct
2,relearn,67,33,A,30.752402828569167,58.28206565661366,1.5376201414284583,0.9154925465142773,A,1716,Correct
2,relearn,67,34,B,52.03753518924495,30.248602514441025,2.6018767594622476,0.47514393720362835,B,1697,Correct
2,relearn,67,35,A,19.03359290733561,45.635483805573806,0.9516796453667805,0.7168405033330332,A,786,Correct
2,relearn,67,36,B,63.63880821457067,35.822221581931416,3.1819404107285334,0.5626941407853073,100,3172,Correct
2,relearn,67,37,A,30.549001597252452,44.91168108227541,1.5274500798626227,0.7054710367422206,107,755,Correct
