experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,relearn,63,0,B,84.42249761973645,60.02950756330711,4.221124880986822,0.9429412997974926,A,1849,Incorrect
2,relearn,63,1,A,31.03823607397571,45.73368173943432,1.5519118036987856,0.7183829928711026,B,1168,Incorrect
2,relearn,63,2,A,43.161112594085196,64.33078386393,2.1580556297042595,1.0105055899329765,B,1431,Incorrect
2,relearn,63,3,A,17.965714071199297,35.18913063495634,0.898285703559965,0.5527495714449518,A,1009,Correct
2,relearn,63,4,A,44.95071055146823,70.51482271120389,2.2475355275734112,1.1076442449935242,A,1006,Correct
2,relearn,63,5,B,39.81626419282265,13.98862105702758,1.9908132096411324,0.2197327457330466,A,795,Incorrect
2,relearn,63,6,A,16.43465333693283,45.57813771464036,0.8217326668466414,0.7159397130430902,A,880,Correct
2,relearn,63,7,A,51.83213117540928,65.70967406491825,2.5916065587704638,1.0321651465606345,B,1039,Incorrect
2,relearn,63,8,A,57.52171524503709,69.14239140949425,2.8760857622518547,1.0860861445184857,B,1117,Incorrect
2,relearn,63,9,B,32.64201802041073,11.513263781205179,1.6321009010205365,0.1808499245693782,A,978,Incorrect
2,relearn,63,10,B,67.75910087813045,38.97285837101242,3.3879550439065222,0.6121842277388406,B,2002,Correct
2,relearn,63,11,A,38.99515422133245,46.357950039894114,1.9497577110666224,0.72818897640407,B,586,Incorrect
2,relearn,63,12,B,72.4003767719183,51.139638413062976,3.6200188385959153,0.8032995617285852,B,840,Correct
2,relearn,63,13,B,80.05944157420039,62.78488735038954,4.00297207871002,0.9862227042822325,B,991,Correct
2,relearn,63,14,A,42.90388682224328,61.53062808380069,2.1451943411121643,0.9665208457941704,A,1044,Correct
2,relearn,63,15,A,58.42625297156934,70.41525024661576,2.921312648578467,1.1060801643772746,A,1479,Correct
2,relearn,63,16,A,25.905752565367365,41.16250984519533,1.2952876282683683,0.6465791926649159,A,1226,Correct
2,relearn,63,17,A,44.42277884128217,70.45570584592004,2.2211389420641083,1.1067156394451292,A,1096,Correct
2,relearn,63,18,B,71.50893714206062,48.055120685510744,3.575446857103031,0.7548480705648573,B,968,Correct
2,relearn,63,19,A,62.211181773802224,77.774712189443,3.110559088690111,1.2216823222470732,B,673,Incorrect
2,relearn,63,20,B,65.69950079837298,55.712791613906276,3.284975039918649,0.8751344842261348,B,724,Correct
2,relearn,63,21,B,56.018057241694436,33.643837333632426,2.800902862084722,0.5284761610295482,A,1595,Incorrect
2,relearn,63,22,B,63.143840583641875,32.922681641096055,3.1571920291820934,0.5171482739007146,B,993,Correct
2,relearn,63,23,B,49.84958295051756,40.79664320821532,2.492479147525878,0.6408321729702658,B,999,Correct
2,relearn,63,24,A,53.53879896564296,73.09204351421218,2.676939948282148,1.1481271347005724,A,961,Correct
2,relearn,63,25,B,57.24874272584366,30.345254071125254,2.8624371362921828,0.47666213630581433,B,976,Correct
2,relearn,63,26,A,46.72099194638361,71.8437228332225,2.3360495973191804,1.1285185592969653,B,1053,Incorrect
2,relearn,63,27,B,49.23134370116371,30.30780287407751,2.4615671850581857,0.4760738542782476,B,713,Correct
2,relearn,63,28,A,40.065410704889864,58.40254084525813,2.0032705352444933,0.9173849663522038,A,614,Correct
2,relearn,63,29,B,44.568262304374336,17.378338917856723,2.228413115218717,0.2729783093796614,B,782,Correct
2,relearn,63,30,B,33.17374613197204,18.71831275829539,1.658687306598602,0.2940265692452845,A,788,Incorrect
2,relearn,63,31,B,74.23865269902304,42.58453598629792,3.7119326349511517,0.6689163270554186,B,647,Correct
2,relearn,63,32,A,50.05623707685635,57.15960520310402,2.5028118538428172,0.8978609789408225,B,739,Incorrect
2,relearn,63,33,A,59.50418017917488,79.21075901674806,2.9752090089587444,1.2442396930614357,B,625,Incorrect
2,relearn,63,34,B,66.10130029762233,51.82825653015901,3.3050650148811167,0.8141163498175739,B,592,Correct
2,relearn,63,35,B,83.31896139871145,68.28950983585813,4.165948069935572,1.072689112087899,B,1109,Correct
2,relearn,63,36,B,64.45136641876393,51.54624262055531,3.2225683209381963,0.8096864856844683,B,1613,Correct
2,relearn,63,37,A,47.915969440680556,67.38741922340557,2.395798472034028,1.058519105883133,A,731,Correct
2,relearn,63,38,B,41.83598012704367,28.625519660528266,2.0917990063521836,0.44964861135352896,A,651,Incorrect
2,relearn,63,39,A,48.42303569238045,67.30957325336387,2.4211517846190223,1.0572963042451597,B,707,Incorrect
2,relearn,63,40,A,30.241762345223982,56.830095644121926,1.512088117261199,0.8926850548918939,A,691,Correct
2,relearn,63,41,B,50.889965253991875,40.85679332068514,2.5444982626995936,0.6417770087275048,A,2033,Incorrect
2,relearn,63,42,B,57.508691762897456,39.57461983589119,2.8754345881448726,0.6216366747252233,B,868,Correct
2,relearn,63,43,B,38.980263439659126,29.282233689775808,1.9490131719829562,0.45996425120249607,A,743,Incorrect
2,relearn,63,44,A,29.554427206456488,46.03152876932026,1.4777213603228245,0.7230615630760187,A,761,Correct
2,relearn,63,45,B,78.75982404559163,53.49601718876497,3.9379912022795818,0.8403134729826864,B,1612,Correct
2,relearn,63,46,B,63.38660630761909,50.540514155212165,3.1693303153809547,0.7938885398933274,B,703,Correct
2,relearn,63,47,B,55.308830081434564,48.42087864865729,2.7654415040717284,0.760593383214923,B,628,Correct
2,relearn,63,48,A,49.70706284827485,70.21748463149034,2.4853531424137425,1.1029736693592211,B,715,Incorrect
2,relearn,63,49,A,60.087458264599164,81.02728762101925,3.004372913229958,1.2727736576525062,B,1116,Incorrect
2,relearn,63,50,A,32.759367450676486,43.414602639101346,1.637968372533824,0.6819549835476041,B,649,Incorrect
2,relearn,63,51,B,49.75625658442477,39.518884804158894,2.4878128292212383,0.6207611908940345,B,1202,Correct
2,relearn,63,52,A,63.550871180906995,76.06190668580325,3.1775435590453496,1.1947776363107594,B,761,Incorrect
2,relearn,63,53,A,65.74489626624958,87.00079261631396,3.2872448133124794,1.3666052546995053,B,1259,Incorrect
2,relearn,63,54,A,10.579710227924512,31.89799613857146,0.5289855113962255,0.5010525516658585,A,1079,Correct
2,relearn,63,55,B,78.78291928150384,50.95825628769299,3.939145964075192,0.800450417965811,B,914,Correct
2,relearn,63,56,B,72.8628761868421,63.218101442909806,3.6431438093421047,0.9930276153346986,B,667,Correct
2,relearn,63,57,A,18.624527367812274,38.42391542862502,0.9312263683906137,0.6035614521636194,A,718,Correct
2,relearn,63,58,A,42.31031850162201,72.5425264641733,2.1155159250811004,1.13949534106345,B,1398,Incorrect
2,relearn,63,59,A,55.10704353063913,84.22837432778562,2.755352176531957,1.3230562100599121,B,891,Incorrect
2,relearn,63,60,A,11.234326976388466,34.177804195779046,0.5617163488194233,0.5368636928864493,A,690,Correct
2,relearn,63,61,B,52.743047334861814,31.10401526373228,2.6371523667430905,0.4885807292484306,B,865,Correct
2,relearn,63,62,B,77.71654603051542,57.94763929389331,3.885827301525771,0.9102393894928321,B,958,Correct
2,relearn,63,63,B,52.17778684992198,44.64446505990552,2.608889342496099,0.701273617278227,A,1075,Incorrect
2,relearn,63,64,B,81.03869672837237,64.40023589969036,4.051934836418619,1.0115965399595845,B,510,Correct
2,relearn,63,65,B,66.03027755406858,54.84289973263439,3.3015138777034285,0.8614702545080293,B,632,Correct
2,relearn,63,66,A,18.40983292163233,38.407308688096,0.9204916460816165,0.6033005940933892,A,754,Correct
2,relearn,63,67,A,53.01384171346869,71.55660879718361,2.650692085673435,1.1240085825651542,B,749,Incorrect
2,relearn,63,68,A,55.533088770517026,68.43409361553266,2.776654438525851,1.0749602287881679,B,868,Incorrect
2,relearn,63,69,B,69.85142361298952,52.53369848747637,3.4925711806494757,0.825197406170785,B,625,Correct
2,relearn,63,70,B,70.97847989139554,58.45792955465178,3.5489239945697766,0.9182550101648184,B,761,Correct
2,relearn,63,71,B,51.317896523681284,24.802979373689972,2.565894826184064,0.389604288937618,B,789,Correct
2,relearn,63,72,B,51.112177170502626,21.46028638582558,2.5556088585251313,0.3370973902682134,B,850,Correct
2,relearn,63,73,A,22.362690095265105,54.261574104298994,1.1181345047632554,0.8523388128914193,A,700,Correct
2,relearn,63,74,A,51.278384089891816,78.35528454534114,2.5639192044945904,1.230801931487908,B,1090,Incorrect
2,relearn,63,75,A,26.523419736502863,56.60327460688037,1.3261709868251432,0.8891221583705051,B,598,Incorrect
2,relearn,63,76,B,47.6454285037659,16.997707081486723,2.382271425188295,0.26699935847534945,B,1705,Correct
2,relearn,63,77,B,67.35058570308465,51.50641776434004,3.3675292851542324,0.8090609183058873,B,567,Correct
