experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,relearn,65,0,B,80.8361152741776,59.24819258312368,4.04180576370888,0.930668432788073,B,1654,Correct
2,relearn,65,1,A,67.2803734186327,85.43021765981237,3.3640186709316358,1.3419347209732178,B,866,Incorrect
2,relearn,65,2,A,55.235023943873564,80.85040295169496,2.7617511971936786,1.269995159764097,A,795,Correct
2,relearn,65,3,A,66.36337482691616,82.9543309669527,3.3181687413458074,1.3030435837461742,A,625,Correct
2,relearn,65,4,B,63.16363366523729,46.33111359101507,3.1581816832618648,0.7277674304508358,B,756,Correct
2,relearn,65,5,B,30.388802572538197,11.977973307900037,1.51944012862691,0.1881495647449669,B,806,Correct
2,relearn,65,6,B,67.81507231830044,49.55967507000093,3.3907536159150222,0.7784815555710607,B,1146,Correct
2,relearn,65,7,B,43.90944070724389,27.79141200162298,2.1954720353621946,0.43654647888592973,A,834,Incorrect
2,relearn,65,8,B,50.70926767248686,37.03478114038704,2.535463383624343,0.5817409817897287,B,626,Correct
2,relearn,65,9,B,33.60117211562431,12.516709412889067,1.6800586057812155,0.19661201169325251,B,545,Correct
2,relearn,65,10,A,62.01314245165609,76.33304089061721,3.1006571225828043,1.1990366024406616,A,543,Correct
2,relearn,65,11,B,39.39864151667195,20.568666826405668,1.9699320758335974,0.32309186297986064,B,720,Correct
2,relearn,65,12,B,56.297002544487775,37.26500189181101,2.8148501272243887,0.5853572808966161,B,679,Correct
2,relearn,65,13,A,42.3272165215008,64.43767186932513,2.11636082607504,1.0121845827955074,A,565,Correct
2,relearn,65,14,A,17.33496467054372,36.42100282599639,0.8667482335271859,0.5720997745726166,B,918,Incorrect
2,relearn,65,15,B,53.37623977934286,41.14865849925248,2.668811988967143,0.6463616162316339,B,1060,Correct
2,relearn,65,16,A,23.23950307031354,34.70552911734895,1.1619751535156768,0.5451531765700506,A,788,Correct
2,relearn,65,17,B,79.10406205789377,57.53453143357861,3.9552031028946883,0.903750306397308,A,676,Incorrect
2,relearn,65,18,A,17.47391232672707,31.391232949202756,0.8736956163363536,0.49309233410170616,A,626,Correct
2,relearn,65,19,B,83.92468846104634,55.57808127227683,4.196234423052317,0.8730184591280069,B,477,Correct
2,relearn,65,20,A,16.064509693651797,39.21554162039189,0.8032254846825899,0.6159962873058396,A,415,Correct
2,relearn,65,21,A,20.72413802246951,36.78888626910595,1.0362069011234754,0.5778784741838684,A,855,Correct
2,relearn,65,22,A,35.16047422877716,54.55803314812554,1.7580237114388582,0.856995580662298,A,613,Correct
2,relearn,65,23,B,79.25131328934347,66.94313210230399,3.9625656644671734,1.0515402601044463,B,467,Correct
2,relearn,65,24,A,47.94966823231296,57.47620888266358,2.3974834116156476,0.9028341779098417,B,562,Incorrect
2,relearn,65,25,A,34.29824311940632,62.94053426362732,1.7149121559703162,0.9886676002781413,A,620,Correct
2,relearn,65,26,B,56.164343495846865,43.49042942409232,2.8082171747923432,0.6831460679009691,B,583,Correct
2,relearn,65,27,B,57.45047528419546,35.40271872853396,2.8725237642097734,0.5561046053733403,B,681,Correct
2,relearn,65,28,B,67.83334719615064,44.54332998387597,3.3916673598075318,0.6996849912188535,B,552,Correct
2,relearn,65,29,A,25.23734852617486,56.35938763776512,1.2618674263087428,0.8852911908181115,A,680,Correct
2,relearn,65,30,B,35.5937457289592,11.126453381048691,1.7796872864479598,0.1747739210120594,B,569,Correct
2,relearn,65,31,A,36.627198446852496,66.3542107163367,1.831359922342625,1.0422895046059626,A,690,Correct
2,relearn,65,32,B,55.40528993257345,28.439433044477276,2.7702644966286725,0.44672556962394305,B,671,Correct
2,relearn,65,33,A,15.684209523280927,45.44631525718406,0.7842104761640464,0.713869050723476,A,551,Correct
2,relearn,65,34,A,69.47223657668576,84.32103540521847,3.473611828834288,1.324511726860596,B,491,Incorrect
2,relearn,65,35,B,68.6848462434464,39.93849649015395,3.43424231217232,0.627352435844447,A,560,Incorrect
2,relearn,65,36,B,53.19029361068614,23.45818227956973,2.659514680534307,0.36848026558033264,B,674,Correct
2,relearn,65,37,A,57.25978020240706,81.6951014809378,2.862989010120353,1.283263653233934,B,951,Incorrect
2,relearn,65,38,A,30.99682299337146,46.15587834400813,1.5498411496685731,0.725014841627601,B,828,Incorrect
