experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,new_learn,76,0,B,77.10283674202127,57.08668002968317,3.8551418371010637,0.896715472995419,A,2969,Incorrect
2,new_learn,76,1,B,73.18279322045706,41.94485667134096,3.6591396610228526,0.6588682678728079,B,3764,Correct
2,new_learn,76,2,A,22.676893471635807,46.310600083430316,1.1338446735817904,0.7274452050271978,A,3761,Correct
2,new_learn,76,3,B,50.45008889471474,33.41045261454097,2.5225044447357368,0.5248101624347592,B,2366,Correct
2,new_learn,76,4,A,63.54391438570524,76.22799260780107,3.177195719285262,1.1973865078728245,A,1833,Correct
2,new_learn,76,5,A,15.055508688773536,43.36914947005047,0.7527754344386767,0.6812410068377411,B,2294,Incorrect
2,new_learn,76,6,B,76.28825922789163,49.2594288902544,3.814412961394581,0.77376529960826,A,2595,Incorrect
2,new_learn,76,7,A,61.02623348132886,73.05611923673024,3.0513116740664428,1.1475628374694584,B,2701,Incorrect
2,new_learn,76,8,B,45.40034476565859,31.558637146231554,2.2700172382829296,0.495721913079535,A,3759,Incorrect
2,new_learn,76,9,B,43.77361363925446,24.381953403344287,2.188680681962723,0.3829908284605753,B,4102,Correct
2,new_learn,76,10,A,55.352033992664026,68.89142448984812,2.7676016996332016,1.082143965363214,B,2539,Incorrect
2,new_learn,76,11,A,34.07895370218358,42.128945225151725,1.703947685109179,0.6617599241141173,B,2312,Incorrect
2,new_learn,76,12,B,85.05326305171826,64.55404033222145,4.252663152585913,1.0140124943362305,B,4437,Correct
2,new_learn,76,13,A,18.269819075671624,40.30252264715807,0.9134909537835811,0.6330705453472403,A,1505,Correct
2,new_learn,76,14,B,44.46993189052775,23.523167083388703,2.223496594526387,0.3695010444916959,A,1650,Incorrect
2,new_learn,76,15,A,29.837183972190303,53.23167952451144,1.491859198609515,0.8361612666622568,B,3392,Incorrect
2,new_learn,76,16,A,40.658490755604,62.25731163135686,2.0329245377802,0.9779355642666053,B,3099,Incorrect
2,new_learn,76,17,B,88.62147066851158,61.887757747137755,4.431073533425579,0.9721306254277639,B,6315,Correct
2,new_learn,76,18,A,31.639624348129672,55.95803667186817,1.5819812174064836,0.8789867845882464,B,2725,Incorrect
2,new_learn,76,19,B,62.68690643699809,40.74439498704254,3.1343453218499047,0.6400114598312683,A,4227,Incorrect
2,new_learn,76,20,A,54.56715425001277,72.07285966601387,2.7283577125006384,1.1321178322497865,A,3395,Correct
2,new_learn,76,21,B,76.39166364630245,50.37915269876915,3.8195831823151223,0.7913538800626578,B,3342,Correct
2,new_learn,76,22,A,26.36527597817166,39.61298229344792,1.318263798908583,0.6222392707993928,B,3348,Incorrect
2,new_learn,76,23,A,38.8195814610973,70.69589074514525,1.940979073054865,1.110488455019675,A,3665,Correct
2,new_learn,76,24,B,77.4387377533666,45.090053958962855,3.8719368876683298,0.7082729113372254,B,1301,Correct
2,new_learn,76,25,B,39.34949332382327,30.138642791059155,1.9674746661911633,0.4734166939077922,B,1375,Correct
2,new_learn,76,26,B,47.449832891353054,23.801426140969152,2.3724916445676527,0.37387192754714366,B,1322,Correct
2,new_learn,76,27,B,74.16279265702686,62.38205826315033,3.7081396328513425,0.9798950797766177,A,1123,Incorrect
2,new_learn,76,28,A,19.08554456955267,31.83200861062019,0.9542772284776335,0.5000160220006571,B,1256,Incorrect
2,new_learn,76,29,B,72.56561153102979,47.441771452673926,3.6282805765514894,0.7452136033450318,A,2366,Incorrect
2,new_learn,76,30,A,65.81642862213448,78.22141782272598,3.290821431106724,1.2286991579262683,A,1176,Correct
2,new_learn,76,31,B,59.797824148444064,41.48418327916693,2.9898912074222035,0.6516320271500167,B,853,Correct
2,new_learn,76,32,B,75.33863444932265,57.44269728370068,3.7669317224661323,0.9023077789442822,A,938,Incorrect
2,new_learn,76,33,A,19.697763801076288,44.09148074437024,0.9848881900538144,0.6925873599620467,A,2065,Correct
2,new_learn,76,34,B,86.32735619932417,61.269198982413485,4.316367809966208,0.9624143270724071,A,1444,Incorrect
2,new_learn,76,35,B,83.33191165200196,67.41745822434262,4.166595582600098,1.0589909574064578,A,2464,Incorrect
2,new_learn,76,36,B,51.857806862959784,32.154343205838906,2.5928903431479893,0.5050792419823419,B,1181,Correct
2,new_learn,76,37,A,17.521536115665814,46.88459987325721,0.8760768057832906,0.7364615726416089,B,1104,Incorrect
2,new_learn,76,38,A,56.11400481297855,74.52288761416133,2.8057002406489278,1.170602781264735,B,3576,Incorrect
2,new_learn,76,39,B,36.386191431428756,14.04716864075612,1.8193095715714378,0.22065240902768174,B,1415,Correct
2,new_learn,76,40,B,65.48474862975087,38.13641857421239,3.2742374314875433,0.5990454621348549,B,2903,Correct
2,new_learn,76,41,A,20.32085487494422,38.978259433809654,1.016042743747211,0.6122690674348673,A,2042,Correct
2,new_learn,76,42,A,21.016383133744693,40.59733032731428,1.0508191566872347,0.6377013735582433,A,1401,Correct
2,new_learn,76,43,A,46.98445677027995,75.86798139300939,2.3492228385139975,1.191731464934827,A,1529,Correct
2,new_learn,76,44,A,14.593931902159216,32.103063683333176,0.7296965951079608,0.504273745126424,B,1351,Incorrect
2,new_learn,76,45,A,30.262461266233593,48.28577994157439,1.5131230633116797,0.7584712576865176,B,1109,Incorrect
2,new_learn,76,46,B,65.92923434931954,33.788347812769025,3.296461717465977,0.5307461263276596,B,1636,Correct
2,new_learn,76,47,B,74.56053656854789,59.922344417003345,3.7280268284273945,0.9412579850316753,A,1909,Incorrect
2,new_learn,76,48,B,39.806239210919145,19.460677200925364,1.9903119605459574,0.30568760264154754,B,1947,Correct
2,new_learn,76,49,A,46.20259387251224,58.63799780003625,2.310129693625612,0.9210835155490418,A,2690,Correct
2,new_learn,76,50,A,68.03644034045821,89.8458852737365,3.4018220170229108,1.41129586565621,A,1390,Correct
2,new_learn,76,51,B,59.46468943051387,26.535109843206037,2.9732344715256938,0.4168125307280714,B,1180,Correct
2,new_learn,76,52,A,43.550757196429366,53.69461192297148,2.1775378598214683,0.8434329917728105,A,1105,Correct
2,new_learn,76,53,B,68.35741872184808,43.0991717793818,3.417870936092404,0.6770002071895519,B,1212,Correct
2,new_learn,76,54,A,44.58643403784152,74.40321445528217,2.229321701892076,1.168722959680902,A,1538,Correct
2,new_learn,76,55,A,16.813248000211196,38.4669940129041,0.8406624000105597,0.6042381289831104,B,1431,Incorrect
2,new_learn,76,56,B,75.05003376805507,53.73498478044455,3.7525016884027536,0.8440671671350196,B,2384,Correct
2,new_learn,76,57,B,67.8778619157873,54.494233769930545,3.3938930957893656,0.855993422373093,B,1873,Correct
2,new_learn,76,58,A,30.356233097104557,44.68063865387089,1.5178116548552278,0.7018418307635047,B,2499,Incorrect
2,new_learn,76,59,B,78.99774830267502,47.267535177398514,3.949887415133751,0.7424767063330615,B,2469,Correct
2,new_learn,76,60,B,52.026464949951674,27.324465060826054,2.6013232474975836,0.42921169349181054,B,3096,Correct
2,new_learn,76,61,B,42.363139207087286,22.469318589934744,2.118156960354364,0.3529472310665378,B,3496,Correct
2,new_learn,76,62,B,65.82974722022122,43.319661942968374,3.291487361011061,0.6804636585801139,B,1957,Correct
2,new_learn,76,63,A,53.74427294021091,74.44304336534816,2.6872136470105454,1.1693485907372207,A,1018,Correct
2,new_learn,76,64,B,78.30824731453183,54.780229496401915,3.9154123657265916,0.8604858327392958,B,2380,Correct
2,new_learn,76,65,A,48.84343278557782,80.3748311824357,2.442171639278891,1.2625248958812991,A,1276,Correct
2,new_learn,76,66,A,53.95745727896573,65.75528080694966,2.6978728639482865,1.032881535589235,A,1251,Correct
2,new_learn,76,67,B,79.97692520344415,52.4906719390541,3.9988462601722072,0.8245215467286213,B,1293,Correct
2,new_learn,76,68,A,42.36593280099759,58.17227443956106,2.1182966400498797,0.9137679501096716,B,1125,Incorrect
2,new_learn,76,69,A,42.84788890981883,74.40769007939426,2.1423944454909414,1.1687932626200557,A,1011,Correct
2,new_learn,76,70,A,41.05112066045092,56.20719590073712,2.052556033022546,0.8829005686031904,B,2056,Incorrect
2,new_learn,76,71,B,54.78701198974983,31.301728979645695,2.7393505994874916,0.4916864090355682,B,947,Correct
2,new_learn,76,72,A,65.5861460961539,85.43238463015106,3.2793073048076953,1.3419687596637007,A,894,Correct
2,new_learn,76,73,B,65.79269028558676,41.869055389388976,3.289634514279338,0.6576775841202427,B,953,Correct
2,new_learn,76,74,B,88.46875370920664,68.95541771221289,4.423437685460332,1.0831491685495176,A,1644,Incorrect
2,new_learn,76,75,B,55.84471991472199,45.856362888013045,2.792235995736099,0.7203100638466471,B,850,Correct
2,new_learn,76,76,A,53.539166704156216,77.80689450647074,2.676958335207811,1.2221878409008224,B,1247,Incorrect
2,new_learn,76,77,A,51.870066551694244,65.1122977663642,2.593503327584712,1.0227815816058041,A,1092,Correct
2,new_learn,76,78,B,43.03939996119723,16.885414554199375,2.1519699980598617,0.26523547158145466,B,993,Correct
2,new_learn,76,79,A,67.53703322096898,89.94449663736393,3.3768516610484487,1.4128448493338719,A,1266,Correct
2,new_learn,76,80,A,38.782933688158735,53.71366948507477,1.9391466844079366,0.8437323472583058,B,995,Incorrect
2,new_learn,76,81,B,80.09293784696463,53.356037955151585,4.004646892348231,0.8381146843228119,B,1677,Correct
2,new_learn,76,82,A,62.4219190376551,77.6206197558321,3.1210959518827552,1.2192618439600444,A,1253,Correct
2,new_learn,76,83,A,58.05972669736846,75.88115746174984,2.9029863348684226,1.191938434138618,A,848,Correct
2,new_learn,76,84,A,33.087668862763564,62.42648160306733,1.6543834431381783,0.9805928799682734,B,909,Incorrect
2,new_learn,76,85,B,39.705184813536405,13.015284697527346,1.9852592406768201,0.20444361395065783,B,1817,Correct
2,new_learn,76,86,A,27.094365574117358,45.82364347964621,1.354718278705868,0.7197961085818717,B,1474,Incorrect
2,new_learn,76,87,A,56.17906163886484,80.73401457550332,2.808953081943242,1.2681669354260627,A,1137,Correct
2,new_learn,76,88,A,30.054587837054143,54.8984131819874,1.5027293918527074,0.8623422577313434,A,2229,Correct
2,new_learn,76,89,B,68.18754589003777,59.4191463308933,3.4093772945018883,0.9333537679785566,A,1347,Incorrect
2,new_learn,76,90,A,41.44185072992838,65.99228292634655,2.072092536496419,1.0366043561751472,A,1797,Correct
2,new_learn,76,91,B,66.41842147618799,34.52598117487535,3.3209210738093993,0.5423328440848395,B,1268,Correct
2,new_learn,76,92,B,49.00789012538151,36.00549306382303,2.4503945062690753,0.5655729624909234,B,1769,Correct
2,new_learn,76,93,A,54.63911620893839,70.80379153710734,2.7319558104469195,1.112183356696398,A,1772,Correct
2,new_learn,76,94,A,37.901480965630725,49.83039596823541,1.8950740482815362,0.7827340294963941,B,1164,Incorrect
2,new_learn,76,95,A,63.835431571761774,81.04740779906993,3.1917715785880887,1.273089704670271,A,1136,Correct
2,new_learn,76,96,A,28.825851377945597,59.016212164535176,1.4412925688972797,0.9270244928940015,A,2344,Correct
2,new_learn,76,97,B,62.45685611164018,46.85581487419226,3.1228428055820086,0.7360094189336288,A,2205,Incorrect
2,new_learn,76,98,B,76.50387017390614,53.08822386392922,3.825193508695307,0.8339078704152519,B,870,Correct
2,new_learn,76,99,B,76.99208948645176,65.55830281888316,3.8496044743225877,1.0297874125880917,B,1201,Correct
2,new_learn,76,100,B,44.71887364917097,20.805584000346638,2.2359436824585486,0.3268133492456717,B,1200,Correct
2,new_learn,76,101,B,32.73533256572792,13.241349639177294,1.6367666282863962,0.20799463375026622,B,963,Correct
2,new_learn,76,102,B,78.54832636356137,51.39920932317546,3.927416318178069,0.8073768920500602,B,1061,Correct
