experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,new_learn,70,0,A,26.917470721755727,38.67651834396119,1.3458735360877865,0.6075293294790967,A,4800,Correct
2,new_learn,70,1,B,58.78698716826714,46.59535807803532,2.9393493584133568,0.7319181731467078,B,526,Correct
2,new_learn,70,2,B,51.08173245768933,25.433501415410017,2.5540866228844665,0.39950850600858856,B,979,Correct
2,new_learn,70,3,B,40.61177850946808,14.764514150752508,2.030588925473404,0.23192044594913308,B,698,Correct
2,new_learn,70,4,A,61.70143922644219,83.32561917525489,3.085071961322109,1.3088757652840075,B,2006,Incorrect
2,new_learn,70,5,B,65.8923986976139,50.966730154516156,3.2946199348806946,0.8005835251546066,B,736,Correct
2,new_learn,70,6,A,35.438184246198105,50.16313301989112,1.7719092123099052,0.7879606508816875,A,385,Correct
2,new_learn,70,7,B,32.30122697475055,16.18324476778253,1.6150613487375274,0.25420581436855527,A,647,Incorrect
2,new_learn,70,8,A,49.40029324297649,58.26602490153216,2.4700146621488246,0.9152405789226671,B,756,Incorrect
2,new_learn,70,9,B,68.12705046076418,39.9122926460172,3.406352523038209,0.6269408268232678,B,744,Correct
2,new_learn,70,10,B,65.59118868132883,40.2020251201335,3.279559434066442,0.6314919338842184,B,733,Correct
2,new_learn,70,11,A,59.34931656536531,70.80319782847116,2.9674658282682653,1.1121740307429488,B,1452,Incorrect
2,new_learn,70,12,A,19.543215960156815,35.28818004489742,0.9771607980078407,0.5543054359380184,A,1311,Correct
2,new_learn,70,13,B,73.04118026009799,51.23500310847165,3.6520590130048993,0.8047975468611238,B,1855,Correct
2,new_learn,70,14,B,57.05488094991949,42.443926640420024,2.8527440474959747,0.6667076406152382,B,1419,Correct
2,new_learn,70,15,B,59.29344562344629,46.115974876280305,2.9646722811723145,0.7243880394222684,B,2599,Correct
2,new_learn,70,16,A,53.42937431685239,80.94160187157503,2.6714687158426194,1.2714277090476498,B,3200,Incorrect
2,new_learn,70,17,A,58.035256518152664,71.01189212204366,2.901762825907633,1.1154521930406163,B,1415,Incorrect
2,new_learn,70,18,B,36.65486538962463,11.05024746438109,1.8327432694812316,0.17357688127224435,A,671,Incorrect
2,new_learn,70,19,A,21.810541211223015,37.747631588977484,1.0905270605611508,0.5929384104517283,A,1279,Correct
2,new_learn,70,20,B,58.80201361634545,42.19608623855065,2.9401006808172725,0.6628145726863605,B,1463,Correct
2,new_learn,70,21,A,36.346784885824626,61.868633184611696,1.8173392442912313,0.9718302175020889,B,1069,Incorrect
