experiment,condition,subject,trial,cat,x,y,xt,yt,resp,rt,fb
2,new_learn,80,0,A,26.42446155676697,57.4599757619182,1.3212230778383485,0.902579188645449,A,2792,Correct
2,new_learn,80,1,A,18.688769533590367,47.55545946534321,0.9344384766795184,0.7469994104720472,A,1383,Correct
2,new_learn,80,2,A,33.374707387288055,63.24564490252795,1.6687353693644027,0.9934602669866528,A,815,Correct
2,new_learn,80,3,A,25.063261679856026,55.346602034328754,1.2531630839928014,0.8693823917610255,A,685,Correct
2,new_learn,80,4,A,13.785926115767733,31.48699027511117,0.6892963057883867,0.4945964866597125,A,683,Correct
2,new_learn,80,5,B,72.57318859708502,52.043503842152745,3.628659429854251,0.8174974466878961,B,703,Correct
2,new_learn,80,6,B,39.6277138251139,13.265920359730856,1.981385691255695,0.20838058972618861,B,865,Correct
2,new_learn,80,7,B,81.65408435958851,52.01615710776704,4.082704217979425,0.8170678851886671,B,660,Correct
2,new_learn,80,8,A,28.140771647851594,61.03912899265364,1.4070385823925795,0.958800396124202,A,645,Correct
2,new_learn,80,9,A,47.11638868473532,76.26830499900994,2.355819434236766,1.1980197334331764,B,1249,Incorrect
2,new_learn,80,10,B,55.46501021846556,34.03172347900907,2.773250510923278,0.5345690623532708,B,797,Correct
2,new_learn,80,11,B,85.94236581977758,60.66462292840066,4.297118290988879,0.9529176686232922,B,642,Correct
2,new_learn,80,12,A,15.373896873807738,40.33622751382562,0.7686948436903869,0.6335999801548051,A,547,Correct
2,new_learn,80,13,A,23.120574186058736,35.8353724862813,1.1560287093029367,0.5629007147077758,A,585,Correct
2,new_learn,80,14,B,81.31815471607425,56.57666275215086,4.065907735803712,0.8887041403339222,B,556,Correct
2,new_learn,80,15,A,51.29516500703554,75.57737893804399,2.564758250351777,1.1871666922466548,B,519,Incorrect
2,new_learn,80,16,A,61.012883038431774,75.99278375062313,3.0506441519215888,1.193691855783977,B,1734,Incorrect
2,new_learn,80,17,A,51.59556613681106,77.4249750806989,2.5797783068405526,1.2161886645894824,A,708,Correct
2,new_learn,80,18,A,53.94688197066558,70.63071829052029,2.697344098533279,1.109464728496344,A,730,Correct
2,new_learn,80,19,B,73.6189103813352,57.76748936644976,3.6809455190667597,0.9074096010498252,A,849,Incorrect
2,new_learn,80,20,B,51.9206713520706,35.80943995078536,2.5960335676035298,0.5624933673927607,A,885,Incorrect
2,new_learn,80,21,A,65.15234199724124,75.50983676510477,3.257617099862062,1.1861057422750878,A,1567,Correct
2,new_learn,80,22,A,53.57605477922683,69.4930559741257,2.6788027389613416,1.0915943706190878,A,689,Correct
2,new_learn,80,23,B,52.574081076837274,38.056078969951564,2.628704053841864,0.5977834905821643,B,908,Correct
2,new_learn,80,24,A,25.466545799306097,44.86216729822903,1.2733272899653048,0.7046932760411628,A,1958,Correct
2,new_learn,80,25,A,21.85115076594416,43.550565537579985,1.092557538297208,0.6840906837627105,A,585,Correct
2,new_learn,80,26,B,72.87077963523069,55.45441132520974,3.6435389817615347,0.8710758561421277,B,1047,Correct
2,new_learn,80,27,A,38.45718794003318,61.80963796996839,1.922859397001659,0.9709035228374872,A,1585,Correct
2,new_learn,80,28,A,42.691409907541995,54.4543943669014,2.1345704953770994,0.8553676264936942,A,760,Correct
2,new_learn,80,29,B,52.60804568094446,43.91990049861378,2.6304022840472228,0.6898921837641987,B,1316,Correct
2,new_learn,80,30,B,46.34784409042039,30.318816513913376,2.317392204521019,0.4762468561282358,A,2531,Incorrect
2,new_learn,80,31,B,73.71478196481378,53.25057769863231,3.685739098240689,0.8364581184871788,B,1498,Correct
2,new_learn,80,32,B,35.78251735547827,20.072819397920895,1.7891258677739135,0.3153031097867149,B,1146,Correct
2,new_learn,80,33,A,29.09168902892262,61.820516770313105,1.454584451446131,0.9710744066337013,B,16550,Incorrect
2,new_learn,80,34,B,44.91300510195289,34.85354754041721,2.2456502550976443,0.5474782445225865,B,1592,Correct
2,new_learn,80,35,B,47.76882250142362,35.4860232426599,2.388441125071181,0.5574131496212849,B,658,Correct
2,new_learn,80,36,A,29.79725561798427,55.438719554109,1.4898627808992133,0.8708293703780683,A,683,Correct
2,new_learn,80,37,B,63.73847138924467,52.50970633217506,3.1869235694622335,0.824820538276593,B,682,Correct
2,new_learn,80,38,A,60.24500994544269,83.17213681401904,3.0122504972721345,1.306464869991437,A,1620,Correct
2,new_learn,80,39,B,78.97025928424388,54.91133498825761,3.9485129642121937,0.8625452329895913,B,1414,Correct
2,new_learn,80,40,A,20.635593911193084,46.692931643279174,1.031779695559654,0.7334508551254812,A,782,Correct
2,new_learn,80,41,B,63.491734750821436,47.10198429445083,3.1745867375410715,0.7398762391447428,B,2204,Correct
2,new_learn,80,42,B,58.55228338077304,49.72982464584653,2.927614169038652,0.7811542588585003,B,585,Correct
2,new_learn,80,43,B,55.27174296965509,33.711289303502284,2.7635871484827543,0.5295356940946148,B,718,Correct
2,new_learn,80,44,A,38.21630487190239,56.10174350354713,1.9108152435951196,0.8812441262216127,A,1676,Correct
2,new_learn,80,45,A,48.61242442147589,73.74363091873275,2.4306212210737947,1.1583622457166396,A,1136,Correct
2,new_learn,80,46,B,62.32739020759106,34.32350474288174,3.1163695103795526,0.5391523517284584,B,808,Correct
2,new_learn,80,47,A,17.624841750340043,40.6616835884236,0.8812420875170021,0.6387122322199212,A,827,Correct
2,new_learn,80,48,B,71.27893474796625,41.34740214727299,3.5639467373983122,0.6494834741544783,B,1179,Correct
2,new_learn,80,49,A,39.13407078130045,49.899510618414865,1.9567035390650227,0.7838196798826901,A,654,Correct
2,new_learn,80,50,B,81.14578941769456,59.0798959179419,4.0572894708847285,0.9280248349532793,B,1364,Correct
2,new_learn,80,51,B,50.38172990641283,38.61559627761819,2.5190864953206415,0.6065723678987734,B,1216,Correct
2,new_learn,80,52,A,18.283592870457753,37.1531554987684,0.9141796435228876,0.5836004018630501,A,691,Correct
2,new_learn,80,53,A,43.623265930951156,61.39034526498897,2.181163296547558,0.9643172884291514,B,1040,Incorrect
2,new_learn,80,54,B,33.53442853649601,10.8579220341567,1.6767214268248005,0.17055584047878714,B,1252,Correct
2,new_learn,80,55,A,33.60429866500748,62.39464847479851,1.680214933250374,0.980092846358723,A,1312,Correct
2,new_learn,80,56,A,40.38815873859411,51.53993249335866,2.0194079369297055,0.8095873664382471,A,653,Correct
2,new_learn,80,57,A,35.90824333413024,51.33259821090532,1.7954121667065122,0.8063305671452835,A,571,Correct
2,new_learn,80,58,B,56.08124115076397,38.06650934235362,2.8040620575381983,0.5979473304887267,B,731,Correct
2,new_learn,80,59,A,46.74329302155792,78.46414345368525,2.337164651077896,1.2325118832215662,B,3965,Incorrect
2,new_learn,80,60,B,75.8375050511695,54.75657798077574,3.791875252558475,0.8601143156006086,B,702,Correct
2,new_learn,80,61,A,50.8767126335467,67.07705499114344,2.543835631677335,1.053643915923074,A,3207,Correct
2,new_learn,80,62,B,50.630695766243235,41.35493228930516,2.531534788312162,0.649601757348922,B,1914,Correct
2,new_learn,80,63,B,60.91590835400338,45.9780310917057,3.0457954177001687,0.7222212235211286,B,541,Correct
2,new_learn,80,64,B,76.34751089798863,60.49990674221177,3.8173755448994315,0.9503303128210003,B,469,Correct
2,new_learn,80,65,A,22.532443542356145,49.16864896836885,1.1266221771178073,0.7723393319298147,A,528,Correct
2,new_learn,80,66,A,23.104834594856342,39.344236798935896,1.155241729742817,0.618017826443171,A,378,Correct
2,new_learn,80,67,A,52.228885462013935,68.9199240170534,2.6114442731006964,1.0825916348897084,B,635,Incorrect
2,new_learn,80,68,B,78.84627658619652,63.98743726217006,3.942313829309826,1.0051123141243563,B,602,Correct
2,new_learn,80,69,A,51.61177726482221,75.27271540405349,2.5805888632411103,1.1823810486456483,A,933,Correct
2,new_learn,80,70,A,16.223020931645788,32.55949074906265,0.8111510465822894,0.5114432847094001,A,765,Correct
2,new_learn,80,71,A,35.3577498240138,45.216882238681016,1.76788749120069,0.7102651252963754,B,1220,Incorrect
2,new_learn,80,72,A,26.636620552041304,56.2300991846013,1.331831027602065,0.8832603325448444,A,403,Correct
2,new_learn,80,73,A,39.82892554896646,55.29662509171872,1.9914462774483228,0.8685973557822627,A,459,Correct
2,new_learn,80,74,A,49.88969381157394,71.69597142079769,2.4944846905786973,1.1261976855378089,B,1020,Incorrect
2,new_learn,80,75,A,58.59870525581593,77.50461837521215,2.9299352627907966,1.2174396985342348,A,936,Correct
2,new_learn,80,76,A,59.351948718350584,83.2454104002822,2.9675974359175292,1.3076158487929694,A,533,Correct
2,new_learn,80,77,A,55.924420433381364,68.05619742793276,2.796221021669068,1.0690242493542506,A,506,Correct
2,new_learn,80,78,A,49.30466642275781,71.10868351366932,2.4652333211378905,1.1169725886649258,A,470,Correct
2,new_learn,80,79,B,61.57629990132204,48.67286685447062,3.078814995066102,0.7645516046957953,A,433,Incorrect
2,new_learn,80,80,A,30.675448222130107,53.265110177383576,1.5337724111065054,0.8366863941295959,A,851,Correct
2,new_learn,80,81,A,64.02277481207543,83.602425394156,3.2011387406037715,1.3132238272028465,B,637,Incorrect
2,new_learn,80,82,A,53.25170635060802,64.41730528509186,2.6625853175304006,1.0118646652384777,A,897,Correct
